groupNum,routersPerGroup,nodesPerRouter,utilization,application,messageSize,messageIter,traceMode,traceNum,allocation,taskmapping,scheduler,routing,alpha,expIter,time(us)
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,0.5,19,62238.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,0,45048.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,1,45412.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,2,44457.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,3,46130.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,4,44098.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,5,46623.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,6,44141.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,7,44262.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,8,48782.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,9,44885.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,10,44201.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,11,44659.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,12,44872.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,13,45128.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,14,45576.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,15,45937.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,16,44331.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,17,45323.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,18,45598.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,2.0,19,45851.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,0,44980.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,1,44782.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,2,43775.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,3,46792.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,4,44312.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,5,45128.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,6,45391.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,7,45065.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,8,45351.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,9,45277.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,10,45302.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,11,46717.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,12,44551.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,13,45961.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,14,46762.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,15,45080.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,16,45380.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,17,44408.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,18,45188.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrn,topo,easy,adaptive,4.0,19,46226.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,0,181121.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,1,175574.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,2,178200.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,3,176682.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,4,169974.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,5,174293.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,6,175467.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,7,174884.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,8,176557.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,9,168810.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,10,176331.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,11,178296.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,12,184395.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,13,173971.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,14,174350.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,15,171556.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,16,170246.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,17,183898.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,18,167953.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.25,19,181090.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,0,91365.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,1,88937.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,2,94843.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,3,89190.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,4,89163.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,5,93735.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,6,90743.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,7,91572.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,8,91968.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,9,87830.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,10,101323.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,11,94436.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,12,91188.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,13,94602.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,14,90782.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,15,97561.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,16,92482.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,17,93288.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,18,94179.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,0.5,19,90600.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,0,73467.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,1,73453.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,2,77168.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,3,72729.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,4,69443.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,5,70933.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,6,71913.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,7,74606.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,8,77871.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,9,79045.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,10,72871.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,11,71619.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,12,75493.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,13,75560.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,14,78204.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,15,74106.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,16,70574.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,17,72667.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,18,76435.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,2.0,19,71499.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,0,76340.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,1,71522.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,2,69226.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,3,77044.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,4,81845.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,5,73234.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,6,76447.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,7,72484.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,8,71124.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,9,72349.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,10,76364.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,11,70505.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,12,72671.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,13,70282.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,14,68988.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,15,80259.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,16,76558.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,17,79496.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,18,71390.0
17,4,4,75,alltoall,100000,2,empty,34,dflyrrr,topo,easy,adaptive,4.0,19,75826.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,0,840269.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,1,840869.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,2,834845.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,3,829753.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,4,848799.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,5,841673.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,6,833559.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,7,828502.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,8,841748.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,9,842222.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,10,839323.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,11,835948.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,12,833038.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,13,839412.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,14,840839.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,15,842099.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,16,828926.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,17,834880.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,18,844004.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.25,19,852917.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,0,427776.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,1,424625.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,2,415180.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,3,423338.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,4,417814.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,5,421234.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,6,421643.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,7,425440.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,8,422434.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,9,416032.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,10,420040.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,11,426028.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,12,419579.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,13,429022.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,14,423381.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,15,416047.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,16,423386.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,17,416481.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,18,423208.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,0.5,19,422972.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,0,127785.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,1,124490.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,2,125135.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,3,124823.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,4,125814.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,5,125325.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,6,123076.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,7,127138.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,8,125481.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,9,124422.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,10,125718.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,11,125672.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,12,123607.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,13,124242.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,14,128347.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,15,125909.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,16,123248.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,17,127250.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,18,126500.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,2.0,19,124889.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,0,111040.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,1,112386.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,2,111961.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,3,109031.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,4,113752.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,5,111875.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,6,113949.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,7,114421.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,8,113825.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,9,114722.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,10,112115.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,11,110567.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,12,113334.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,13,112797.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,14,114626.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,15,111869.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,16,110792.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,17,113878.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,18,111439.0
17,4,4,75,alltoall,100000,2,empty,34,dflyslurm,topo,easy,adaptive,4.0,19,114496.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,0,122755.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,1,130302.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,2,127178.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,3,128310.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,4,124890.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,5,128269.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,6,122059.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,7,129870.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,8,126310.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,9,129281.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,10,127381.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,11,125337.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,12,133071.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,13,133825.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,14,126649.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,15,122403.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,16,121795.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,17,122084.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,18,123808.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.25,19,127784.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,0,67563.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,1,64567.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,2,63772.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,3,64601.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,4,64422.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,5,63750.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,6,62470.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,7,62845.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,8,66227.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,9,65084.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,10,68984.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,11,66131.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,12,61945.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,13,62880.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,14,65194.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,15,63706.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,16,67165.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,17,64642.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,18,64162.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,0.5,19,61587.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,0,44351.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,1,43558.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,2,45376.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,3,45512.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,4,44366.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,5,44689.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,6,46276.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,7,44403.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,8,45399.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,9,44875.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,10,44478.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,11,47178.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,12,44914.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,13,46119.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,14,45553.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,15,44605.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,16,48040.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,17,45105.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,18,46017.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,2.0,19,44579.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,4.0,0,45940.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,4.0,1,44889.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,4.0,2,45350.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,4.0,3,45232.0
17,4,4,75,alltoall,100000,2,empty,34,dflyhybrid,topo,easy,adaptive,4.0,4,45458.0
